id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,description,directors,main_characters
66981,The Young Taoism Fighter,0.0,0,Released,1986-03-20,621849,90,False,/kvg6INSW9nDPV97yI6ONwZDK87s.jpg,0,,tt0202135,zh,阴阳奇兵,"The Progenitor, Cheng Yang, Cheng Jen and his brother, Chung Yin-Chiu tried all means to acquaint with the “Yin Yang Separate Body Style”, which was the most powerful Taoism Kung-fu of Yin Yang Tang. One day, Student, Ko Sheng practiced the style secretly. Since his basic Kung-fu training was not well-established, he made his soul separated from the body. At the most critical moment, he was saved by Yin-Chiu. The leader of Tien Wu Men, Master Fu Luen wanted to rule over the community by force, bitterly practiced the “Tzu Yin Wicked Style” kung fu. He controlled Kuan Shih-Chung by using poison and ordered him to get the urea of children and women's placenta for him to practice...",1.606,/69dl7JFiQpyb7rOxcHv55gqv2n4.jpg,,"Action, Comedy",Lo Wei Motion Picture Co.,,Mandarin,"martial arts, kung fu, taoism","When a Manchu prince named Kao is killed by his nemesis after 14 years of hiding, his young orphan friend and prodigy becomes allies with two strange sorcerers who teach him their craft in order to obtain revenge.",Chi-Hwa Chen,"Hao-Yi Liu, Yat-Chor Yuen, Ching Cheng"
781110,Pandora kai Platonas,0.0,0,Released,,0,0,False,,0,,tt1603066,en,Pandora kai Platonas,"Pandora and Plato, the last two Magic Birds on earth, whose love lasts 300 years, they continue to be together forever-even though Marilyn, with her sons, Louis and Charlie, doing everything possible to to split and even forever. The ""three bad"" are the only ones who know the terrible secret: the ""tears of sadness"" of Fraoulopoulon is magic though the swallow, you can carry out your every desire. So do not pass nor day not to try to separate them. Because they know that the only way we can gain the magical powers that will make them famous. Marilyn wants to become ""the most famous evil in history,"" said Louis, ""the most famous artist of today"" and Charlie, ""the most famous Super Hero Universe"".",0.6,,,,,,,,"Pandora and Plato, the last two Magic Birds on earth, whose love lasts 300 years, they continue to be together forever-even though Marilyn, with her sons, Louis and Charlie, doing everything possible to to split and even forever. ...",,"Jessy Papoutsi, Tania Palaiologou, Anna-Maria Papaharalambous"
781111,Journey to Greece,0.0,0,Released,2004-01-01,0,120,True,,0,,tt1209337,en,Journey to Greece,"Director Lucas Kazan once again shows that he is the king of dreamy erotica -- ""Journey to Greece"" is a beautifully shot and ultra-romantic epic. The sun-washed houses and azure-blue waters of Greece provide the perfect backdrop for the muscular, near-perfect studs, and Kazan uses them to great effect when framing his shots, whether they are of a single model standing in an archway, his dick reaching for the skies, or a shot of three nude studs playfully goofing around on a beach. The story line is slight, but it is enough.",0.6,/kTa8PZ2BTbHmiiX1W88NzF6cNod.jpg,,,Sarava Productions,Greece,,gay pornography,,Lucas Kazan,"Lucas Andrades, Antonio Armani, Federico Bulsara"
781113,The Truth About Carbs,0.0,0,Released,2018-06-06,0,58,False,,0,https://www.bbc.co.uk/programmes/b0b5y6c0,tt8785214,en,The Truth About Carbs,Dr Xand van Tulleken investigates whether claims about negative effects of carbohydrates on health are true and explores healthier ways to consume them.,0.6,,,Documentary,Lion Television,United Kingdom,English,,,Russell England,Xand van Tulleken
781116,Who Killed Chandra Levy?,0.0,0,Released,,0,81,False,,0,,tt1876540,en,Who Killed Chandra Levy?,Who Killed Chandra Levy is a powerful docudrama surrounding the tragic murder of a 24-year-old intern that rocked the nation. Starring Sarah Baskin as Chandra Levy and Joe Leon as US congressman Gary Condit.,0.6,/arcH6reVCnMY87KpQoqevXT3I9J.jpg,,,,,,,,Bruce David Klein,"Sarah Baskin, Joe Leon, Carlene Moore"
781117,Where the Bears Are,0.0,0,Released,2012-12-01,0,115,False,,0,http://wherethebearsare.tv/,tt2298250,en,Where the Bears Are,"A comedy mystery web-series that follows the exploits of three gay bear roommates living together in Los Angeles, as they attempt to solve the murder of a party guest that turned up dead in their bathtub.",1.4,/cmC1Qf1rUhwLYa8azFd6memV5p1.jpg,,Comedy,,,English,gay bears,"A comedy mystery web-series that follows the exploits of three gay bear roommates living together in Los Angeles, as they attempt to solve the murder of a party guest that turned up dead in their bathtub.",,"Rick Copp, Ben Zook, Joe Dietl"
781184,The Battle for Notre-Dame,0.0,0,Released,2019-12-14,0,57,False,,0,,tt12171044,en,The Battle for Notre-Dame,"The great pride of Paris, the Notre Dame, is burning. The fire department work hard to save the cathedral from a great disaster, while many Parisians watch in horror.",0.6,,,Documentary,,,,,"The great pride of Paris, the Notre Dame, is burning. The fire department work hard to save the cathedral from a great disaster, while many Parisians watch in horror.",Emilie Lançon,
781171,Christoph's Beautiful Girls 9,0.0,0,Released,2003-04-30,0,139,True,,0,,tt0453625,en,Christoph's Beautiful Girls 9,"More of Christoph's beloved formula: gorgeous European ladies having nasty and usually anal sex for the camera, with lots of impenetrable English dialogue delivered in funny accents. You won't believe the things these beautiful girls will do in front of a camera.",0.6,/k8l3qfV3bDZlOm7wlUwAxJXfn6W.jpg,,,Evil Angel,,,,,Christoph Clark,"Angelica, Bia, Bianca"
781176,The Luddites,0.0,0,Released,1988-06-23,0,51,False,,0,,tt12165698,en,The Luddites,In 1812 there were violent disturbances in Yorkshire when new machines were introduced into the wool industry. This film is an interpretation of those events made in the style of a documentary.,0.857,/k2DQ70680yKph3ItzwlXQed08Ts.jpg,,"Documentary, Drama, History",Thames Television,United Kingdom,English,"industrial unrest, textile industry, period drama, political protest, protestors, georgian or regency era, economic inequality, luddites",In 1812 there were violent disturbances in Yorkshire when new machines were introduced into the wool industry. This film is an interpretation of those events made in the style of a documentary.,Richard Broad,"Steven Alvey, Ray Armstrong, Dicken Ashworth"
781179,Purani Kabar,0.0,0,Released,,0,118,False,,0,,tt3713300,en,Purani Kabar,Horror from India.,0.6,,,,,,,,,,"Rajeev Raj, Mohini, Mohan Joshi"
781180,Zombie Warriors,0.0,0,Released,2019-11-02,0,47,False,,0,http://sterlingproductions.ca/ZW,tt10637522,en,Zombie Warriors,"It’s 1982 and a group of boy scouts go on a month long back packing trip deep into the Canadian wilderness and bears are the least of the their worries. Zombies are out in the woods today, and they don’t want to play.",0.6,/qmvvn8QGPQX8Zofv41EjhJyNJvx.jpg,,Horror,Sterling Productions,Canada,English,,"It&apos;s 1982 and a group of boys scouts go on a month long back packing trip deep into the Canadian wilderness and bears are the least of the their worries. Zombies are out in the woods today, and they don&apos;t want to play.",Sterling Johnston,"Jacob Beardmore, Cameron Brassard, Thomas Brassard"
781181,The Adventures of Gui and Estopa,0.0,0,Released,2006-05-03,0,66,False,/dY7kmvZ3j4IyoktnxYVns35LOWn.jpg,0,,tt11282136,pt,As Aventuras de Gui e Estopa,,0.6,/fgzatCi0qzLGYtqMGCpQlOcm5Th.jpg,,"Animation, Comedy",,Brazil,Portuguese,,,Mariana Caltabiano,
781185,When Toby Met Julie: The Story of the Modern Review,0.0,0,Released,,0,0,False,,0,,tt0473406,en,When Toby Met Julie: The Story of the Modern Review,"Julie Burchill , Toby Young and Will Self discuss the rise and fall of Modern Review, the 1990s magazine that covered ""low culture for highbrows"". After only 21 issues, it bit the dust - so what went wrong?",0.6,,,,,,,,,Mark Halliley,"Julie Burchill, Will Self, Peter York"
781145,A (not so) Silent Night,0.0,0,Released,2020-12-24,0,0,False,,0,,tt13702248,it,A (not so) Silent Night,,0.6,/fwMlNsM14JcoJNjDDz5r78BmSZP.jpg,,,,,,,The story of Santa&apos;s family in 1920. In the &quot;Spanish pandemic&quot; 1918-1920. Santa Claus forgot who he is. She has not seen her two children for a long time as she does not share their choices. His change will bring back the memory a...,"Andrea Basile, Gianni Caminiti","Michele Anastasi, Beatrice Baldaccini, Nicola Bizzarri"
781186,Cougars Crave Young Kittens 8,0.0,0,Released,2011-10-24,0,121,True,,0,,tt7584576,en,Cougars Crave Young Kittens 8,"Nina Hartley loves breaking in bi-curious teens, so when Elaina needed helping getting over her ex, she was happy to spread her legs, and caress her breasts making her cum! Eva noticed that Leilani couldn't keep her eyes off of her chest, so she took her home and tamed that sex kitten with multiple orgasms. Kayla acted like she was upset when she caught Riley using her vibrator, but her pussy was soaking wet and ready to taste some teenage cat-nip! Alana was flattered when her student Trinity said she was distracted in class by her curvaceous body, so she offered her some very naughty extra credit assignments!",0.6,/5ydqFHZ9BsojJPfBotYCX0mttFQ.jpg,Older Lesbos Can't Resist Breaking In Young Kittens,,Lethal Hardcore,United States of America,English,lesbian sex,,Chucky Sleaze,"Nina Hartley, Kayla Carrera, Elaina Raye"
781187,Self-Portrait with Mother,0.0,0,Released,2000-06-06,0,56,False,,0,,tt0350567,et,Autoportree Emaga,"Edvard Oja is the object as well as subject of his own film. This is an honest story about chronical alcoholism, about the author's journey through treatment, religion, death and friendship. Edvard has been always supported by his mother who has provided unconditional love for her son in every situation. Mother is the only one in the documentary who won't ennoble the environment suffering from alcoholism. Yet, her son has no strength to struggle out of his tough situation. Is it possible after all that he will be cured?",0.841,/8JGUUkOdncIrIA2gZqxRi9rivPx.jpg,,Documentary,Allfilm,,Estonian,"alcoholism, alcoholic son",,Edvard Oja,
781192,Trance,0.0,0,Released,2020-12-31,0,12,False,,0,https://www.youtube.com/watch?v=gQPGCQA9Ooc&t=8s,tt13738580,en,Trance,"Trance is a short film about Oliver Brooks (Oliver Ludbrook). A hard working man who hits a small bump in life. After seeing an ad playing on his television for a suit, a certain 12 thousand dollar suit, Oliver begins to pursue it by any means necessary as he believes it will solve all his problems. He falls into a Trance.",0.858,/wPKoCOpg1WktW5rb719YZHYiuja.jpg,"An ordinary man, an extraordinary suit.",Drama,,Australia,English,psychological thriller,"Trance is a short film about Oliver Brooks (Oliver Ludbrook). A hard working man who hits a small bump in life. After seeing an ad playing on his television for a suit, a certain 12 thousand dollar suit, Oliver begins to pursue it...",Kaine O&apos;Brien,"Oliver Ludbrook, Kaine O&apos;Brien, Joshua Buontempo-White"
781193,Bloodtype,0.0,0,Released,2021-01-11,0,0,False,,0,,tt10635900,en,Bloodtype,"A white collar gamer is recruited by a band of activists who accuse his financial firm of horrific crimes. Ensnared inside a corrupt system of organ trafficking, he must come to grips with his cowardice and decide what side he's really on.",0.6,,,Thriller,,Belgium,English,,"A white collar gamer is recruited by a band of activists who accuse his financial firm of horrific crimes. Ensnared inside a corrupt system of organ trafficking, he must come to grips with his cowardice and decide what side he&apos;s r...",Dan Thorens,"Wim Willaert, Gaëtan Wenders"
781194,Oeschenen,0.0,0,Released,,0,0,False,,0,,tt0450471,de,Oeschenen,,0.6,,,,,,,,"After several years as a big shot city lawyer Christian Aellig returns home for the funeral of his mother. Despite the fact that his mother had been ill with multiple sclerosis for many years, village gossips have spread a vicious...",Bernhard Giger,"Martin Rapold, Walo Lüönd, Yangzom Brauen"
781196,Ko nežino vyrai,0.0,0,Released,2022-09-16,0,90,False,/cPlyie5bi0WoD2NRkoaP1ZGRzQW.jpg,0,,tt12742084,lt,Ko nežino vyrai,"A well-known fashion magazine editor, an outspoken male chauvinist, is forced to reconsider his point of view when one morning he wakes up as a woman.",0.6,/g2FXdhHCoeuDk4C3DBMFSzlRJpj.jpg,,"Comedy, Fantasy, Romance",,Lithuania,Lithuanian,,"A well-known fashion magazine editor, an outspoken male chauvinist, is forced to reconsider his point of view when one morning he wakes up as a woman.",Robertas Kuliunas,"Rimante Valiukaite, Vytautas Rumsas Jaunesnysis, Toma Vaskeviciute"
781197,Thumbs,0.0,0,Released,2019-01-06,0,6,False,,0,,tt9546922,en,Thumbs,"William Grefe's return to films deals with thumbs, texting and thumbs.",0.6,/lBUX6pvvpY0q7b2RZCvHVXUBxSC.jpg,,Horror,,,,,,William Grefé,"Shonna Bedford, Rita Buchan, Scott Gabbey"
781198,Not Flammable,0.0,0,Released,2001-02-01,0,27,False,,0,,tt0368422,et,Välis-Eesti,"A documentary with a mystical-criminal air about a man who studies the story of a photographer from the Estonian diaspora in Canada who drowned 24 years ago. A branching, strange network of predestination is brutally turning against the researcher. The film is composed of material left behind by him.",0.6,/mgRixEbRCb8S2V6QGc0SkwiqZHI.jpg,,Documentary,Exitfilm,Estonia,Estonian,"toronto, canada, investigative journalism",,Raimo Jõerand,
781147,Blueprints for Awakening: Wisdom of the Masters,0.0,0,Released,2008-10-07,0,92,False,,0,,tt1329317,en,Blueprints for Awakening: Wisdom of the Masters,,0.6,/eoYQp1JSXRGy5FiHmSd2HPJzO7Q.jpg,,Documentary,,,English,,"Highlights from interviews with 16 Indian Masters, being asked the same 12 questions about spiritual issues based on Ramana Maharshi&apos;s teachings. The film starts with director Premananda commentating about the film project and giv...",Premananda David,
781150,In Paradisum,0.0,0,Released,1993-09-15,0,56,False,,0,,tt7909286,et,In Paradisum,"In Paradisum relates two disturbing stories simultaneously. The female narrator tells her personal tale of imprisonment as the wife of the notorious Estonian serial killer, Andreas Hanni. Although her story is bizarre, it touches familiar themes that run throughout modern life: the desire to be loved and the fear of being alone. Pille Hanni's tale unfolds over cinema vérité images of life in several Estonian prisons. At times the images reflect in a literary way the events of the narration, yet they are representations and impressions, rather than traditional documentary style footage of the people involved. This opens the story to a more general interpretation, often with unsettling results. The parallel contents reveal, at two levels of story and social organisation, how the bizarre and inhuman can be tolerable and even addictive in the face of our fears.",0.6,/tfUEmILIXEQ6YDYLOSCzC2Pyfjr.jpg,,Documentary,Eesti Telefilm,Estonia,Estonian,"prison, women's prison, serial killer, female prisoner","A record of everyday life in the prisons of newly independent Estonia. Subcultures. Symbols. Myths. One female prisoner&apos;s life and affections for a murderer, in her own words.",Sulev Keedus,
781154,Naughty Black Housewives 3,0.0,0,Released,2012-07-23,0,187,True,,0,,tt2559300,en,Naughty Black Housewives 3,"These beautiful and promiscuous ebony housewives, cannot contain their lustful urges when their husband is away. Another stellar production from Director L.T.",0.6,/6XwU47f3Mz4rbzFTQleZbPrY47Q.jpg,,,Elegant Angel,United States of America,English,,,L.T.,"Megan Vaughn, Dee Rida, Sierra Banxxx"
