user_id,movie_id,interaction_type,points
2793,m/moonlight_2016,click,1.0
2794,m/1012665-longest_yard,watch,2.95
2795,m/in_darkness_2018,click,1.0
2796,m/maniac_1980,watch,3.5
2796,m/original_kings_of_comedy,add_to_watchlist,2.0
2796,m/pianist,watch,3.2
2797,m/action_replayy,watch,4.9
2797,m/rize,watch,4.6
2799,m/1082899-hush,search,1.0
2799,m/coraline,search,1.0
2799,m/dark_crimes,review,3.0
2800,m/1078165-bliss,search,1.0
2800,m/killers_2010,click,1.0
2801,m/end_game_2018,watch,3.5
2801,m/the_coldest_game,review,3.0
2801,m/total_recall_2012,add_to_watchlist,2.0
2803,m/i_am_mother,add_to_watchlist,2.0
2803,m/mona_lisa_smile,review,3.0
2803,m/snowpiercer,click,1.0
2803,m/star_trek_11,click,1.0
2803,m/the_land_2016,watch,3.05
2804,m/1188347-mad_money,watch,3.5
2805,m/hero,review,3.0
2805,m/peppermint_2018,search,1.0
2806,m/scream_2,watch,3.4
2806,m/the_look_of_silence,review,3.0
2807,m/feel_the_beat,watch,3.1
2807,m/golmaal-returns,review,3.0
2808,m/green_hornet,search,1.0
2809,m/1009437-heidi,search,1.0
2809,m/grease,watch,2.55
2809,m/the_confirmation_2016,add_to_watchlist,2.0
2810,m/1133499-1133499-terminal,add_to_watchlist,2.0
2810,m/calibre,review,3.0
2810,m/rachel_getting_married,watch,4.5
2810,m/swarm,click,1.0
2810,m/the_great_hack,watch,3.5
2811,m/10009421-red,watch,3.35
2811,m/nacho_libre,watch,4.45
2811,m/star_trek_11,search,1.0
2811,m/walk_to_remember,watch,3.45
2812,m/bad_rap,click,1.0
2813,m/10012044-life_as_we_know_it,add_to_watchlist,2.0
2813,m/about_a_boy,watch,3.45
2813,m/beverly_hills_ninja,click,1.0
2813,m/the_inbetweeners,watch,3.5
2814,m/junebug,add_to_watchlist,2.0
2814,m/persona,review,3.0
2815,m/other_guys,click,1.0
2816,m/green_room_2016,add_to_watchlist,2.0
2816,m/mortal_kombat,watch,2.7
2818,m/1081623-merlin,search,1.0
2818,m/ghost_stories_2020,watch,3.5
2818,m/the_oath_2018,watch,3.0
2819,m/american_history_x,watch,4.2
2819,m/battlefield_earth,search,1.0
2820,m/elena_2012,add_to_watchlist,2.0
2821,m/new_money,watch,4.0
2822,m/before_the_flood_2016,review,3.0
2822,m/pink_panther,search,1.0
2823,m/bad_education_2019,watch,3.5
2823,m/brothers_2004,watch,3.1
2823,m/genius_2016,watch,4.55
2825,m/1074465-michael,click,1.0
2825,m/woodshock_2017,watch,3.7
2826,m/the_hunt_2020,review,3.0
2827,m/a_kind_of_murder,search,1.0
2827,m/brick,search,1.0
2827,m/deep,review,3.0
2827,m/rugrats_movie,click,1.0
2829,m/1189844-the_bank_job,add_to_watchlist,2.0
2829,m/in_a_valley_of_violence,search,1.0
2829,m/shooter,search,1.0
2830,m/evan_almighty,review,3.0
2831,m/1080990-fallen,review,3.0
2831,m/prospect_2018,watch,4.2
2834,m/the_kindergarten_teacher_2018,search,1.0
2835,m/the_laundromat,review,3.0
2835,m/wildlife_2018,watch,3.5
2836,m/amy_schumer_growing,search,1.0
2836,m/ray,watch,3.5
2837,m/good_luck_chuck,watch,3.2
2837,m/paddleton,add_to_watchlist,2.0
2838,m/mfkz,review,3.0
2839,m/mississippi_grind,add_to_watchlist,2.0
2839,m/quartet_2012,watch,4.3
2839,m/timeline,add_to_watchlist,2.0
2840,m/1175178-jane_austen_book_club,watch,2.6
2840,m/american_history_x,watch,3.5
2840,m/taxi_driver,add_to_watchlist,2.0
2840,m/the_kissing_booth,search,1.0
2841,m/1010745-island,review,3.0
2841,m/american_me,click,1.0
2842,m/amityville_horror,watch,3.2
2842,m/elena_2012,review,3.0
2843,m/polar_2019,search,1.0
2843,m/the_captive_2014,search,1.0
2843,m/the_legacy_of_a_whitetail_deer_hunter,watch,3.5
2844,m/the_conjuring_2,review,3.0
2845,m/the_angel,search,1.0
2845,m/zoot_suit,click,1.0
2846,m/left_behind_2014,search,1.0
2847,m/earth_to_echo,click,1.0
2848,m/collateral,search,1.0
2848,m/guzaarish_2010,watch,5.0
2849,m/extracurricular,watch,3.65
2849,m/greater,review,3.0
2850,m/cradle_2_the_grave,search,1.0
2853,m/last_airbender,review,3.0
2853,m/watership_down,watch,3.5
2854,m/friday_the_13th_part_1,search,1.0
2854,m/mara_2018,watch,3.5
2854,m/night_moves,search,1.0
2855,m/air_strike_2018,watch,3.5
2855,m/the_angel,search,1.0
2855,m/the_fluffy_movie,click,1.0
2856,m/hotel_for_dogs,review,3.0
2856,m/soul_surfer,add_to_watchlist,2.0
2857,m/the_christmas_candle_2013,click,1.0
2857,m/trainspotting,watch,3.05
2858,m/peter_rabbit_2018,search,1.0
2859,m/enter_the_dragon,watch,3.55
2859,m/sinister_2,add_to_watchlist,2.0
2860,m/friday_the_13th_prequel,review,3.0
2860,m/in_darkness_2018,search,1.0
2861,m/polaroid_2019,search,1.0
2861,m/the_boy_who_harnessed_the_wind,watch,2.75
2862,m/betting_on_zero,search,1.0
2862,m/immoral_tales,watch,2.65
2862,m/vantage_point,add_to_watchlist,2.0
2863,m/cargo_2011,search,1.0
2863,m/lawless_2012,review,3.0
2865,m/bonnie_and_clyde,add_to_watchlist,2.0
2865,m/imperial_dreams,review,3.0
2866,m/snowden,search,1.0
2867,m/star_trek_11,watch,2.55
2867,m/the_book_of_henry,review,3.0
2867,m/the_con_is_on,add_to_watchlist,2.0
2868,m/recovery_boys,watch,3.5
2869,m/bokeh_2017,review,3.0
2869,m/true_grit,watch,4.75
2870,m/circle_2015,add_to_watchlist,2.0
2871,m/cop_car,watch,3.3
2871,m/remember_2016,search,1.0
2873,m/1031385-jungle_book,watch,4.15
2873,m/room_for_rent_2019,review,3.0
2873,m/super_dark_times,review,3.0
2875,m/kung_fu_panda,watch,2.65
2875,m/men_who_stare_at_goats,add_to_watchlist,2.0
2877,m/the_last_thing_he_wanted,add_to_watchlist,2.0
2877,m/yes_man,review,3.0
2878,m/middle_of_nowhere,search,1.0
2878,m/rocky_iii,click,1.0
2879,m/defiance_2008,watch,3.5
2879,m/the_grandmaster,add_to_watchlist,2.0
2880,m/1003758-cat_people,search,1.0
2880,m/poms,review,3.0
2881,m/cool_hand_luke,add_to_watchlist,2.0
2881,m/dark_crimes,watch,3.5
2881,m/next_karate_kid,watch,4.8
2886,m/ultras,watch,4.9
2887,m/1083934-soldier,watch,3.0
2887,m/all_day_and_a_night,watch,3.5
2888,m/1003755-cat_on_a_hot_tin_roof,add_to_watchlist,2.0
2888,m/u_turn_1997,click,1.0
2889,m/one_last_thing,watch,3.5
2889,m/take_your_pills,review,3.0
2890,m/1062483-bad_boys,review,3.0
2890,m/hook,search,1.0
2890,m/the_outsider_2018,review,3.0
2891,m/spenser_confidential,watch,4.75
2891,m/the_silence_2019,search,1.0
2892,m/how_it_ends,search,1.0
2892,m/in_the_cut,search,1.0
2894,m/1052698-wyatt_earp,search,1.0
2894,m/hero,search,1.0
2895,m/1061044-babysitter,search,1.0
2895,m/atm,add_to_watchlist,2.0
2895,m/chernobyl_diaries,add_to_watchlist,2.0
2895,m/loco_love,watch,3.95
2895,m/point_blank_2019,watch,3.5
2895,m/the_breadwinner,search,1.0
2896,m/cult_of_chucky,watch,3.5
2896,m/the_lobster,click,1.0
2897,m/golmaal-returns,search,1.0
2898,m/the_perfect_date,search,1.0
2899,m/jumping_the_broom,search,1.0
2900,m/take_your_pills,watch,2.75
2900,m/the_devil_we_know,add_to_watchlist,2.0
2900,m/the_titan,watch,3.5
2901,m/stepfather,search,1.0
2901,m/villain_2020,watch,4.65
2902,m/osmosis_jones,click,1.0
2902,m/shanghai,click,1.0
2902,m/steve_jobs_2015,watch,3.5
2903,m/recovery_boys,search,1.0
2904,m/cloverfield,search,1.0
2904,m/the_invitation,watch,3.7
2905,m/piano,add_to_watchlist,2.0
2905,m/the_outcasts_2017,click,1.0
2905,m/under_the_eiffel_tower,review,3.0
2906,m/chasing_coral,watch,3.5
2906,m/free_willy,review,3.0
2907,m/the_book_of_henry,click,1.0
2908,m/1166376-woods,watch,2.9
2908,m/god_of_war,search,1.0
2908,m/wine_country,add_to_watchlist,2.0
2911,m/1081623-merlin,watch,4.95
2911,m/the_tribes_of_palos_verdes,search,1.0
2911,m/yoga_hosers,watch,3.5
2912,m/the_body_remembers_when_the_world_broke_open,search,1.0
2913,m/blackfish_2013,search,1.0
2913,m/hardcore_henry,watch,4.2
2913,m/i_am_michael,search,1.0
2913,m/mohawk_2018,search,1.0
2915,m/1082855-twilight,search,1.0
2915,m/the_guest_2014,search,1.0
2917,m/kodachrome_2018,click,1.0
2917,m/the_fighter_2011,search,1.0
2918,m/1108799-score,click,1.0
2918,m/spenser_confidential,watch,3.85
2919,m/1066170-kicking_and_screaming,watch,2.65
2919,m/carrie_1952,watch,3.5
2919,m/paranoia_2013,add_to_watchlist,2.0
2920,m/1144992-crash,add_to_watchlist,2.0
2920,m/red_dawn_2012,watch,3.9
2921,m/one-on-one,review,3.0
2921,m/steve_jobs_2015,review,3.0
2923,m/1062483-bad_boys,search,1.0
2923,m/alex_strangelove,search,1.0
2923,m/butterfield_8,watch,4.6
2923,m/newness_2017,click,1.0
2923,m/otherhood,add_to_watchlist,2.0
2923,m/the_bachelors_2017,click,1.0
2923,m/the_outsider_2018,watch,3.5
2925,m/a_haunted_house_2,add_to_watchlist,2.0
2926,m/1220551-bounty_hunter,watch,3.95
2926,m/the_legend_of_cocaine_island,search,1.0
2927,m/secret_in_their_eyes_2015,click,1.0
2927,m/the_outpost_2020,add_to_watchlist,2.0
2928,m/american_honey,add_to_watchlist,2.0
2928,m/monty_python_and_the_holy_grail,watch,3.5
2928,m/the_professor_and_the_madman,add_to_watchlist,2.0
2929,m/irreplaceable_you,add_to_watchlist,2.0
2929,m/lady_bird,click,1.0
2929,m/the_beguiled,search,1.0
2930,m/killers_2010,search,1.0
2930,m/safe_haven,add_to_watchlist,2.0
2931,m/1006223-how_the_grinch_stole_christmas,search,1.0
2931,m/center_stage,watch,2.6
2931,m/delhi-6,add_to_watchlist,2.0
2933,m/just_friends,watch,3.5
2934,m/mean_dreams,review,3.0
2934,m/reincarnated,watch,3.9
2935,m/manglehorn,click,1.0
2935,m/one_2000,watch,3.5
2935,m/the_long_dumb_road,search,1.0
2937,m/angel_has_fallen,review,3.0
2937,m/gangs_of_new_york,watch,3.85
2937,m/velvet_buzzsaw,add_to_watchlist,2.0
2938,m/babel,watch,2.65
2938,m/in_the_line_of_fire,watch,4.9
2939,m/a_little_chaos,click,1.0
2940,m/the_wind_2019,watch,2.5
2941,m/1922_2017,add_to_watchlist,2.0
2941,m/house_of_cards_1992,click,1.0
2941,m/my-girl-2,click,1.0
2941,m/piano,search,1.0
2941,m/the_november_man,search,1.0
2942,m/nights_in_rodanthe,watch,3.5
2942,m/stepfather,watch,4.6
2943,m/last_exorcism,watch,3.5
2943,m/the_land_2016,watch,4.8
2944,m/miss_sloane,search,1.0
2944,m/the_knight_before_christmas,watch,4.1
2945,m/gigi,search,1.0
2945,m/inception,click,1.0
2946,m/happy_valley_2014,add_to_watchlist,2.0
2946,m/secret_in_their_eyes_2015,add_to_watchlist,2.0
2946,m/u_turn_1997,search,2.0
2947,m/1023543-white_christmas,search,1.0
2948,m/catching_feelings,review,3.0
2948,m/term_life,click,1.0
2948,m/the_invitation,review,3.0
2948,m/wadjda_2013,review,3.0
2949,m/1093976-bachelor,watch,3.95
2950,m/1br,search,1.0
2951,m/equals_2016,review,3.0
2951,m/tall_girl,watch,4.75
2953,m/1213536-american_son,add_to_watchlist,2.0
2954,m/operation_mekong,watch,4.3
2954,m/the_dirt_2019,watch,4.4
2954,m/the_iron_lady,click,1.0
2956,m/chasing_amy,click,1.0
2956,m/the_sea_of_trees,watch,3.7
2956,m/the_signal_2014,review,3.0
2957,m/gothika,search,1.0
2959,m/braven,click,1.0
2959,m/would_you_rather,watch,4.5
2960,m/evelyn,click,1.0
2961,m/clash_of_the_titans_2010,watch,3.5
2962,m/our_idiot_brother,add_to_watchlist,2.0
2962,m/sliver,watch,4.3
2963,m/1171939-perfect_stranger,watch,4.05
2963,m/gosford_park,search,1.0
2963,m/the_edge_of_seventeen,watch,2.5
2964,m/crocodile_dundee_in_los_angeles,search,1.0
2965,m/life_2017,review,3.0
2965,m/the_wind_2019,add_to_watchlist,2.0
2966,m/get_shorty,watch,3.9
2966,m/the_oath_2018,review,3.0
2968,m/the_invitation,review,3.0
2969,m/1086991-life,review,3.0
2970,m/apostle_2018,click,1.0
2970,m/unicorn_store,add_to_watchlist,2.0
2972,m/paris_is_us,watch,3.5
2973,m/the_little_mermaid_1989,watch,4.0
2974,m/10008856-badland,watch,2.9
2974,m/a_perfect_man,watch,3.5
2974,m/love_is_blind_2019,add_to_watchlist,2.0
2975,m/cincinnati_kid,watch,4.35
2976,m/american_beauty,search,1.0
2976,m/loving_2016,search,1.0
2977,m/boogie_nights,add_to_watchlist,2.0
2977,m/easy,watch,3.55
2978,m/1012611-lolita,watch,3.5
2978,m/american_beauty,watch,2.95
2978,m/ultras,search,1.0
2979,m/1103231-gift,watch,4.25
2980,m/maniac_2013,review,3.0
2981,m/10008856-badland,watch,4.15
2981,m/killers_2015,click,1.0
2982,m/cradle_2_the_grave,click,1.0
2982,m/dark_matter,search,1.0
2982,m/the_young_messiah,review,3.0
2983,m/1212410-get_him_to_the_greek,review,3.0
2984,m/await_further_instructions,search,1.0
2984,m/the_nutcracker_and_the_four_realms,click,1.0
2985,m/hellboy_2019,search,1.0
2985,m/the_debt_collector_2018,add_to_watchlist,2.0
2986,m/a_little_chaos,add_to_watchlist,2.0
2986,m/curtiz,search,1.0
2986,m/rainbow_time,watch,3.5
2986,m/the_last_face_2017,watch,3.5
2989,m/scream_3,watch,3.5
2992,m/package,watch,3.75
2993,m/notes_on_blindness,watch,3.5
2993,m/red_trees,watch,3.5
2993,m/the_messengers,watch,4.45
2994,m/gori_tere_pyaar_mein,watch,4.25
2994,m/the_end,click,1.0
2995,m/watership_down,watch,2.75
2996,m/1135237-kal_ho_naa_ho,add_to_watchlist,2.0
2996,m/flipped,click,1.0
2996,m/total_recall_2012,search,1.0
2998,m/drunk_parents,click,1.0
2998,m/mfkz,review,3.0
2999,m/1093976-bachelor,add_to_watchlist,2.0
2999,m/bird_box,watch,3.35
2999,m/the_boy_who_harnessed_the_wind,watch,4.5
3000,m/13_sins,watch,3.5
3000,m/birth_of_the_dragon,watch,4.1
3000,m/mojave_2016,watch,3.95
3002,m/swades,search,1.0
3004,m/gosford_park,click,1.0
3005,m/guilty_2020,search,1.0
3006,m/love_2015,add_to_watchlist,2.0
3007,m/1017776-rocky,watch,2.8
3007,m/1108206-evolution,watch,2.9
3007,m/fractured,watch,3.1
3007,m/sparkle,search,1.0
3007,m/the_outcasts_2017,watch,3.75
3008,m/michael_2011,watch,3.5
3008,m/swades,search,1.0
3008,m/the_hummingbird_project,click,1.0
3010,m/the_secret_life_of_pets_2,review,3.0
3011,m/1003060-breakout,search,1.0
3011,m/1017776-rocky,add_to_watchlist,2.0
3011,m/terrifier,watch,4.7
3012,m/cook_off,add_to_watchlist,2.0
3013,m/1016338-pink_panther,watch,3.0
3013,m/kaleidoscope_2017,watch,3.5
3013,m/the_last_laugh_2019,click,1.0
3014,m/the_angel,watch,2.5
3016,m/longshots,watch,3.0
3017,m/1215790-carriers,click,1.0
3017,m/coach_carter,watch,4.95
3017,m/saint,search,1.0
3017,m/unknown_2011,add_to_watchlist,2.0
3018,m/the_great_train_robbery_1979,search,1.0
3018,m/zombieland,watch,3.9
3019,m/collateral_beauty,watch,3.2
3019,m/five_nights_in_maine,watch,2.8
3019,m/the_forest_of_love,review,3.0
3019,m/the_golem_2019,search,1.0
3020,m/rachel_getting_married,review,3.0
3020,m/the_november_man,search,1.0
3021,m/life_after_beth,search,1.0
3021,m/rim_of_the_world,watch,3.5
3022,m/1198524-ninja_assassin,search,1.0
3022,m/mirror_has_two_faces,search,1.0
3023,m/movie_43,click,1.0
3023,m/quincy,review,3.0
3024,m/platoon,watch,3.5
3024,m/red,watch,4.1
3025,m/lust_stories,add_to_watchlist,2.0
3026,m/white-nights,click,1.0
3027,m/1014481-mutiny_on_the_bounty,add_to_watchlist,2.0
3027,m/outlander,watch,4.1
3028,m/1082855-twilight,review,3.0
3028,m/the_girl_on_the_train_2016,watch,3.5
3029,m/1106020-someone_like_you,add_to_watchlist,2.0
3029,m/donnie_brasco,search,1.0
3029,m/the_dirt_2019,add_to_watchlist,2.0
3030,m/blue_lagoon,review,3.0
3030,m/imperial_dreams,review,3.0
3031,m/life_2014,watch,2.8
3031,m/sisters_1973,watch,3.75
3032,m/transcendence_2014,add_to_watchlist,2.0
3032,m/what_keeps_you_alive,watch,4.0
3032,m/wildlife_2018,click,1.0
3033,m/unaccompanied_minors,watch,3.55
3035,m/first_kill_2017,search,1.0
3035,m/operation_red_sea,review,3.0
3036,m/american_president,watch,3.5
3036,m/enemy_2013,watch,2.95
3036,m/moon,watch,3.5
3037,m/our_souls_at_night,search,1.0
3037,m/poseidon,click,1.0
3037,m/the_long_dumb_road,review,3.0
3038,m/we_summon_the_darkness,add_to_watchlist,2.0
3039,m/1186122-broken,watch,4.65
3039,m/elena_2012,review,3.0
3040,m/departed,click,1.0
3041,m/1019026-simon,watch,4.3
3041,m/the_super,search,1.0
3042,m/somewhere_between_2011,watch,3.1
3043,m/the_professor_and_the_madman,watch,4.45
3045,m/1br,watch,3.75
3045,m/the_legacy_of_a_whitetail_deer_hunter,search,1.0
3046,m/the_november_man,add_to_watchlist,2.0
3047,m/1084964-psycho,watch,3.25
3047,m/godzilla_2014,click,1.0
3048,m/1045992-much_ado_about_nothing,click,1.0
3048,m/earthquake_bird,watch,3.5
3048,m/enter_the_dragon,watch,4.55
3048,m/high_society,search,1.0
3049,m/awake_2019,click,1.0
3050,m/clash_of_the_titans,watch,3.5
3050,m/joy_2014,watch,3.5
3050,m/penelope2008,search,1.0
3051,m/1093874-superstar,review,3.0
3051,m/mist,watch,3.5
3051,m/triple_threat_2019,search,1.0
3052,m/a_thousand_words,review,3.0
3052,m/dinner_for_schmucks,click,1.0
3054,m/john_henry_2020,click,1.0
3054,m/the-company-men,click,1.0
3054,m/trumbo,watch,4.45
3055,m/the_lobster,search,1.0
3055,m/the_square,watch,3.5
3055,m/turbo_2013,click,1.0
3056,m/dead_kids,review,3.0
3057,m/no_one_killed_jessica,watch,3.85
3058,m/wolves_2016,click,1.0
3060,m/1210249-last_word,review,3.0
3060,m/the_rachel_divide,watch,3.25
3061,m/blood_money_2017,watch,3.5
3061,m/paper,watch,3.3
3063,m/every_time_i_die,watch,4.15
3063,m/gothika,search,1.0
3064,m/revenger,watch,3.5
3065,m/1171939-perfect_stranger,click,1.0
3065,m/survivors_guide_to_prison,watch,3.3
3065,m/the_tribes_of_palos_verdes,click,1.0
3067,m/maniac_2013,search,1.0
3068,m/level_16,search,1.0
3069,m/forbidden_planet,add_to_watchlist,2.0
3070,m/1009096-hairspray,watch,4.65
3071,m/20_feet_from_stardom,watch,4.75
3071,m/snowden,add_to_watchlist,2.0
3071,m/the_american_meme,watch,2.55
3072,m/the_incredible_jessica_james,search,1.0
3072,m/the_tribes_of_palos_verdes,review,3.0
3073,m/pick_of_the_litter,search,1.0
3073,m/war_dogs_2016,search,1.0
3074,m/1212410-get_him_to_the_greek,watch,3.5
3074,m/headshot_2010,add_to_watchlist,2.0
3075,m/10010571-hush,watch,2.55
3075,m/1107809-brother,add_to_watchlist,2.0
3075,m/the_siege_of_jadotville,review,3.0
3075,m/una_2017,click,1.0
3076,m/1052698-wyatt_earp,review,3.0
3078,m/wolf_2013,add_to_watchlist,2.0
3079,m/good_sam_2019,review,3.0
3079,m/gosford_park,watch,3.25
3080,m/1001240-arthur,search,1.0
3080,m/seventh_son,review,3.0
3080,m/skiptrace,watch,4.5
3080,m/the_wind_2019,add_to_watchlist,2.0
3080,m/undefeated_2012,watch,3.5
3081,m/rize,search,1.0
3082,m/euphoria_2017,review,3.0
3082,m/paris_is_us,watch,3.85
3083,m/incarnate_2016,watch,4.15
3083,m/lockout_2012,search,1.0
3084,m/1209933-puss_in_boots,add_to_watchlist,2.0
3085,m/officer_downe,review,3.0
3086,m/1215790-carriers,search,1.0
3086,m/the_artist,add_to_watchlist,2.0
3086,m/yes_man,search,1.0
3086,m/zoot_suit,review,3.0
3091,m/blue_ruin,watch,3.5
3092,m/end_game_2018,watch,3.4
3092,m/the-evil-dead,watch,4.9
3093,m/rugrats_movie,watch,3.5
3093,m/the_adderall_diaries,click,1.0
3093,m/the_debt_collector_2018,add_to_watchlist,2.0
3094,m/10009151-box,watch,3.5
3094,m/1220551-bounty_hunter,watch,3.25
3094,m/quartet_2012,add_to_watchlist,2.0
3095,m/hotel_for_dogs,watch,2.95
3095,m/long_shot_2019,watch,4.95
3095,m/xx,watch,3.5
3096,m/pianist,search,1.0
3096,m/sprinter,review,3.0
3097,m/head_on,watch,3.5
3097,m/kill_the_irishman,search,1.0
3098,m/a_serious_man,review,3.0
3098,m/love_is_blind_2019,search,1.0
3099,m/indiana_jones_and_the_temple_of_doom,review,3.0
3101,m/all_day_and_a_night,search,1.0
3102,m/terrifier,search,1.0
3102,m/the_humanity_bureau,review,3.0
3103,m/for_love_or_money_1993,add_to_watchlist,2.0
3104,m/arq,watch,2.8
3104,m/green_room_2016,search,1.0
3104,m/haunting_of_molly_hartley,review,3.0
3104,m/marauders_2016,add_to_watchlist,2.0
3107,m/american_son_2019,review,3.0
3108,m/c_word_2016,review,3.0
3108,m/uncut_gems,add_to_watchlist,2.0
3109,m/blue_jasmine,add_to_watchlist,2.0
3109,m/trespass_against_us_2017,watch,3.2
3110,m/hickok_2017,review,3.0
3111,m/lady_bird,search,1.0
3112,m/1141193-hide_and_seek,review,3.0
3112,m/rim_of_the_world,watch,3.5
3113,m/kung_fu_yoga,watch,4.5
3113,m/the_dirt_2019,watch,4.75
3114,m/el_camino_christmas,add_to_watchlist,2.0
3114,m/race_to_witch_mountain,review,3.0
3115,m/apostle_2018,review,3.0
3115,m/lincoln_lawyer,watch,3.1
3115,m/little_monsters,watch,3.9
3116,m/disconnect_2013,review,3.0
3116,m/free_state_of_jones,click,1.0
3117,m/1032176-goodfellas,watch,3.1
3117,m/big_stone_gap,search,1.0
3117,m/dallas_buyers_club_2013,add_to_watchlist,2.0
3117,m/screwball,review,3.0
3117,m/trainspotting,watch,3.55
3118,m/1019026-simon,click,1.0
3119,m/leap_year_2010,click,1.0
3121,m/secret_in_their_eyes_2015,watch,4.35
3121,m/the_whole_truth_2016,watch,3.2
3122,m/20_feet_from_stardom,watch,2.5
3122,m/tigertail,search,1.0
3125,m/1107809-brother,watch,3.65
3125,m/bokeh_2017,watch,4.2
3125,m/tenacious_d_in_the_pick_of_destiny,search,1.0
3125,m/texas_chainsaw_massacre,review,3.0
3126,m/cold_mountain,search,1.0
3127,m/20th_century_women,search,1.0
3127,m/maniac_2013,review,3.0
3127,m/once_upon_a_time_in_the_west,add_to_watchlist,2.0
3127,m/the_edge_of_seventeen,add_to_watchlist,2.0
3128,m/savage_dog,watch,4.95
3129,m/1009437-heidi,watch,2.6
3131,m/1002571-blind_date,click,1.0
3131,m/the-company-men,watch,4.2
3132,m/cincinnati_kid,watch,2.55
3132,m/guilty_2020,add_to_watchlist,2.0
3132,m/mirai,add_to_watchlist,2.0
3133,m/stripes,click,1.0
3135,m/bushwick_2017,add_to_watchlist,2.0
3135,m/sample_this,watch,4.85
3136,m/mississippi_grind,click,1.0
3137,m/hunt_for_the_wilderpeople,watch,3.7
3139,m/arme_riddere,search,1.0
3139,m/knock_knock_2015,watch,3.5
3139,m/unfinished_life,watch,4.75
3140,m/the_12th_man,search,1.0
3140,m/the_perfect_date,click,1.0
3141,m/1195103-happy_go_lucky,search,1.0
3141,m/cincinnati_kid,review,3.0
3141,m/last_airbender,click,1.0
3141,m/machete_kills,add_to_watchlist,2.0
3141,m/sun_dogs_2017,watch,4.4
3141,m/the_beguiled,click,1.0
3143,m/killers_2015,search,1.0
3143,m/the_grief_tourist,review,3.0
3143,m/the_king_2019,review,3.0
3144,m/dope_2015,search,1.0
3144,m/lockout_2012,review,3.0
3144,m/message_from_the_king,review,3.0
3144,m/package,search,1.0
3144,m/suffragette,watch,3.5
3144,m/we_the_animals,click,1.0
3145,m/good_people_2014,click,1.0
3146,m/a_most_violent_year,search,1.0
3146,m/milk,watch,3.35
3146,m/obvious_child,watch,3.65
3147,m/operation_finale,watch,4.8
